#{"env_id": "RegularMiniPacmanNoFrameskip-v0", "t_start": 1526847323.2245803}
r,l,t
4.0,32,1516.050805
27.0,55,1520.049779
24.0,63,1523.58234
32.0,138,1534.464565
8.0,34,1535.704501
3.0,31,1536.035768
9.0,45,1538.207061
1.0,24,1538.224691
28.0,74,1544.015458
8.0,34,1546.578462
3.0,5,1546.863584
20.0,58,1550.068463
17.0,73,1554.844231
6.0,50,1556.988245
23.0,95,1564.812983
2.0,20,1565.709316
15.0,59,1569.907207
5.0,17,1570.874801
12.0,65,1576.009661
16.0,83,1582.413616
2.0,22,1583.236913
18.0,75,1588.085026
14.0,53,1592.406606
20.0,60,1597.064025
8.0,28,1598.463128
1.0,40,1599.654863
30.0,120,1609.896319
5.0,39,1611.948975
16.0,64,1614.971877
10.0,86,1621.282164
27.0,67,1625.198425
32.0,148,1637.67068
49.0,123,1647.006162
8.0,22,1648.763941
12.0,39,1651.115026
11.0,40,1653.166289
18.0,47,1656.497002
4.0,45,1659.512112
1.0,32,1659.961182
4.0,24,1660.108691
1.0,21,1660.1261
35.0,136,1671.322355
1.0,27,1671.343123
12.0,17,1672.642344
7.0,57,1676.940211
18.0,47,1680.135893
10.0,74,1685.075728
11.0,46,1688.175918
24.0,58,1691.341
11.0,48,1695.593765
62.0,167,1709.46164
17.0,39,1711.700055
1.0,30,1711.72349
19.0,85,1719.08791
1.0,14,1719.099282
5.0,27,1720.786031
7.0,18,1722.095929
16.0,59,1726.927428
8.0,35,1727.784687
20.0,77,1734.09673
28.0,67,1738.943594
11.0,41,1742.099886
20.0,81,1748.989046
12.0,39,1751.200802
25.0,63,1756.352786
18.0,68,1760.163687
19.0,62,1763.341536
5.0,15,1763.734961
2.0,26,1763.791473
5.0,22,1764.231351
42.0,141,1774.056914
40.0,101,1782.705509
21.0,114,1790.161934
33.0,97,1797.51785
4.0,35,1798.002945
7.0,20,1798.866431
6.0,57,1802.458163
6.0,16,1802.879744
27.0,106,1809.585525
1.0,26,1809.607964
6.0,17,1810.626016
70.0,168,1824.573496
36.0,152,1835.747396
30.0,86,1841.549949
15.0,48,1844.471812
17.0,61,1847.985322
12.0,42,1851.184363
1.0,8,1851.19168
23.0,41,1854.957997
11.0,37,1857.311318
26.0,71,1861.621216
27.0,40,1864.640283
1.0,17,1865.701034
29.0,33,1868.297047
6.0,25,1869.237115
3.0,47,1870.932658
1.0,29,1872.333851
7.0,17,1873.231565
1.0,35,1874.45239
30.0,58,1879.254124
11.0,22,1880.642193
6.0,55,1884.619603
6.0,62,1888.039435
17.0,50,1890.743658
3.0,34,1891.203045
32.0,108,1898.719201
16.0,49,1901.302813
11.0,28,1903.28832
41.0,105,1909.919183
6.0,32,1910.559185
37.0,131,1921.422048
13.0,39,1923.596984
17.0,52,1927.071112
36.0,83,1933.183062
9.0,39,1934.996832
15.0,91,1940.498651
10.0,56,1943.322121
6.0,31,1944.520031
17.0,50,1947.350362
6.0,49,1949.049021
19.0,92,1955.794556
1.0,28,1955.815003
30.0,82,1963.185098
44.0,127,1972.300879
40.0,81,1977.412401
18.0,57,1981.205449
2.0,31,1981.330862
72.0,134,1992.929754
11.0,30,1994.262143
12.0,18,1995.617247
1.0,30,1996.465298
54.0,228,2013.709208
19.0,65,2018.009827
13.0,39,2019.270019
13.0,40,2022.010852
11.0,58,2025.769932
30.0,122,2033.937662
9.0,61,2038.870501
1.0,21,2038.887566
6.0,39,2042.374549
1.0,25,2042.839106
31.0,108,2051.731376
2.0,17,2051.779068
23.0,98,2059.664188
1.0,13,2060.185954
17.0,35,2062.80546
4.0,27,2064.40189
66.0,226,2082.286671
1.0,19,2082.300802
4.0,30,2084.58559
5.0,44,2086.442804
3.0,19,2086.847028
7.0,63,2091.992366
15.0,39,2095.108708
21.0,67,2099.760628
26.0,64,2104.934512
15.0,43,2107.775671
13.0,21,2109.022834
1.0,15,2109.042353
34.0,68,2114.305848
41.0,113,2122.388244
12.0,59,2125.43377
12.0,24,2126.88886
45.0,127,2136.225842
24.0,56,2139.846094
17.0,67,2145.056618
22.0,37,2148.347186
1.0,14,2148.357991
20.0,33,2150.256001
7.0,40,2153.681456
41.0,87,2159.305643
31.0,64,2164.411117
15.0,54,2168.624363
10.0,34,2171.384332
45.0,144,2183.233747
35.0,74,2187.868404
37.0,80,2193.056176
30.0,74,2198.301732
1.0,18,2198.316462
13.0,59,2203.025391
15.0,48,2204.70853
2.0,27,2205.911541
30.0,117,2215.481143
7.0,42,2216.422742
5.0,25,2218.032592
6.0,90,2223.61457
14.0,34,2225.80608
5.0,34,2226.721839
5.0,89,2231.81455
10.0,39,2233.472567
18.0,100,2241.843033
8.0,64,2245.250041
22.0,58,2247.8555
1.0,13,2247.865847
19.0,47,2250.466183
48.0,94,2258.766208
11.0,47,2260.521682
45.0,97,2268.325979
24.0,77,2272.670824
24.0,75,2277.733548
15.0,46,2281.263705
3.0,30,2281.697979
13.0,39,2283.052127
24.0,66,2287.431932
25.0,115,2296.000105
1.0,12,2296.010281
9.0,58,2300.36396
32.0,99,2307.251967
7.0,49,2309.171534
25.0,136,2320.029973
6.0,35,2320.740738
69.0,102,2328.478037
4.0,24,2329.334431
4.0,30,2330.306626
9.0,32,2331.994415
23.0,74,2336.229591
21.0,57,2340.200912
18.0,46,2344.147612
29.0,70,2349.453804
14.0,43,2351.25442
6.0,40,2352.915436
8.0,57,2356.542796
6.0,27,2357.745103
18.0,43,2360.803304
1.0,28,2360.824163
9.0,22,2362.546511
13.0,32,2364.630354
6.0,14,2365.180508
14.0,77,2370.913584
22.0,78,2376.969614
18.0,45,2380.499076
46.0,130,2391.435583
27.0,96,2397.613263
14.0,61,2401.139607
15.0,43,2404.571925
18.0,41,2407.210499
1.0,21,2407.226363
10.0,79,2414.014559
9.0,72,2417.544504
46.0,159,2429.043281
54.0,90,2436.741105
17.0,60,2439.704794
49.0,126,2449.714319
14.0,69,2455.03107
15.0,40,2457.96704
24.0,61,2462.361307
11.0,48,2464.006619
9.0,51,2465.973542
5.0,33,2466.407259
33.0,143,2476.932502
18.0,69,2482.050937
12.0,32,2484.193698
21.0,59,2487.734985
1.0,23,2487.79231
12.0,24,2488.661652
2.0,33,2489.093052
8.0,49,2490.766665
76.0,235,2508.753228
48.0,87,2515.389323
32.0,74,2520.34791
17.0,44,2523.671325
1.0,23,2523.688284
12.0,22,2524.974216
5.0,35,2525.416407
2.0,28,2525.712683
4.0,31,2526.667591
41.0,108,2534.790108
1.0,16,2534.802154
15.0,33,2536.751025
2.0,30,2536.811286
3.0,50,2538.576058
18.0,49,2540.673462
37.0,83,2545.394027
41.0,62,2550.142911
11.0,50,2552.735118
12.0,63,2557.877137
60.0,154,2570.674237
30.0,98,2577.103542
30.0,89,2584.155278
22.0,46,2587.561545
1.0,22,2587.578304
48.0,96,2595.739186
52.0,101,2603.578844
3.0,29,2604.062398
112.0,3000,2862.070986
2.0,24,2862.890082
17.0,30,2864.810727
64.0,111,2874.338857
54.0,104,2882.561598
1.0,22,2882.582034
71.0,146,2895.124014
1.0,31,2895.653231
55.0,114,2903.902947
49.0,90,2910.493655
20.0,28,2912.304016
3.0,14,2912.659564
12.0,54,2914.842027
37.0,101,2921.020267
1.0,21,2921.036296
47.0,117,2931.053681
56.0,146,2942.636283
14.0,26,2943.633716
24.0,63,2948.019709
2.0,11,2948.395739
28.0,59,2952.7383
11.0,16,2953.594969
75.0,192,2969.119392
51.0,137,2979.325312
23.0,80,2984.942153
42.0,53,2989.192225
45.0,137,2999.988537
13.0,47,3002.936169
65.0,106,3011.621948
15.0,41,3014.443205
31.0,55,3018.285549
1.0,20,3018.303253
16.0,35,3020.4434
14.0,30,3021.727762
2.0,38,3023.460632
10.0,19,3024.634655
66.0,185,3038.095409
52.0,167,3049.974046
11.0,51,3054.148461
1.0,16,3054.160109
51.0,116,3063.893301
133.0,3000,3320.450918
1.0,47,3322.356591
59.0,97,3328.714128
42.0,87,3335.624989
39.0,116,3343.896198
49.0,113,3353.426876
42.0,61,3358.148725
26.0,28,3360.00428
58.0,71,3365.93571
74.0,136,3377.41556
53.0,82,3384.365737
71.0,146,3394.512625
50.0,68,3400.001978
52.0,101,3406.236164
4.0,34,3407.397108
54.0,78,3413.871341
66.0,148,3424.445606
7.0,25,3425.364303
55.0,86,3430.915565
1.0,15,3430.932683
42.0,65,3436.232145
28.0,48,3440.361839
71.0,166,3452.009654
60.0,71,3457.900512
1.0,27,3457.920455
65.0,129,3469.025295
8.0,38,3471.670178
3.0,41,3473.007301
9.0,40,3475.459171
88.0,320,3501.330609
51.0,83,3508.232107
1.0,27,3509.212992
1.0,19,3509.228999
65.0,125,3519.332142
9.0,58,3521.893659
30.0,35,3524.620873
86.0,172,3538.019876
5.0,25,3538.439925
146.0,3000,3792.353965
77.0,185,3806.565859
2.0,27,3806.626271
1.0,26,3806.645523
22.0,25,3808.717387
1.0,33,3809.118746
1.0,26,3811.233209
54.0,76,3816.900567
59.0,128,3826.277316
1.0,15,3826.290457
36.0,53,3830.032386
53.0,107,3836.823367
67.0,117,3846.13305
64.0,126,3854.898324
1.0,10,3854.906746
18.0,23,3856.638575
73.0,132,3866.154365
20.0,39,3868.062834
64.0,102,3875.806135
69.0,141,3887.047307
55.0,101,3893.594923
70.0,154,3904.582479
77.0,170,3918.794188
142.0,3000,4173.810914
12.0,33,4174.685091
59.0,127,4185.618508
42.0,53,4189.228945
7.0,29,4190.476468
9.0,44,4191.848537
52.0,86,4197.838238
70.0,119,4205.784058
168.0,3000,4463.971717
60.0,76,4469.673603
14.0,24,4470.842445
18.0,40,4473.290113
3.0,25,4473.405265
57.0,131,4482.644792
47.0,70,4486.925642
67.0,82,4493.252026
1.0,18,4493.268001
74.0,113,4503.273661
2.0,29,4503.581499
70.0,101,4510.41529
89.0,135,4519.925122
32.0,60,4523.292039
146.0,3000,4780.297492
57.0,107,4789.215817
49.0,89,4795.330696
70.0,104,4803.284184
6.0,20,4804.570499
61.0,92,4811.067031
12.0,14,4811.944484
52.0,71,4817.35152
64.0,108,4824.334643
33.0,42,4827.085658
11.0,17,4827.983293
1.0,23,4828.00303
67.0,119,4838.076693
1.0,17,4838.093697
15.0,41,4840.819218
47.0,103,4850.096718
20.0,37,4852.02484
42.0,64,4857.599024
1.0,9,4857.606576
3.0,17,4857.713423
84.0,174,4871.207469
54.0,83,4876.799004
76.0,104,4884.105652
1.0,25,4884.126014
69.0,115,4893.865931
91.0,132,4904.410964
41.0,47,4908.218714
69.0,105,4917.239674
80.0,125,4925.789847
25.0,55,4928.734358
1.0,14,4928.747372
58.0,64,4933.592218
84.0,151,4946.024695
1.0,17,4946.041186
74.0,100,4954.538039
67.0,128,4965.083966
66.0,88,4972.427639
1.0,29,4972.449594
142.0,3000,5230.558042
60.0,75,5236.356697
73.0,113,5245.747705
1.0,14,5245.758357
72.0,92,5253.738575
59.0,97,5260.206286
91.0,157,5272.537557
108.0,205,5289.106155
1.0,18,5289.127756
13.0,16,5290.060705
19.0,20,5291.71474
111.0,202,5308.635387
42.0,40,5312.198132
1.0,13,5312.208793
13.0,23,5313.449567
3.0,44,5315.093987
62.0,104,5321.853316
143.0,3000,5585.118925
4.0,47,5586.925238
73.0,123,5596.161543
10.0,15,5597.013645
84.0,148,5607.823164
136.0,3000,5905.505636
109.0,177,5923.375835
85.0,196,5940.332851
97.0,192,5957.641812
1.0,16,5957.658116
69.0,100,5966.117544
44.0,76,5972.642125
1.0,26,5972.663118
142.0,3000,6277.089221
98.0,127,6287.901918
65.0,98,6295.683059
63.0,84,6301.928054
7.0,13,6302.512637
105.0,156,6315.172633
120.0,233,6337.333499
81.0,92,6345.804711
56.0,84,6353.012056
120.0,286,6380.52402
87.0,116,6391.02844
88.0,95,6400.001336
75.0,150,6412.554473
1.0,21,6412.570362
139.0,3000,6715.017165
103.0,215,6736.122401
92.0,122,6748.37231
94.0,165,6764.652968
1.0,16,6764.667418
20.0,27,6766.652323
72.0,95,6776.340475
82.0,175,6791.20504
85.0,172,6806.2072
75.0,91,6813.611103
79.0,121,6823.668858
134.0,3000,7126.326946
2.0,30,7126.39259
22.0,58,7129.404149
105.0,142,7143.36237
116.0,171,7158.617538
54.0,73,7164.453252
74.0,90,7172.45568
6.0,35,7173.003809
65.0,115,7181.978559
87.0,105,7192.421719
78.0,99,7200.269516
86.0,144,7212.134733
54.0,103,7220.142625
52.0,70,7226.534094
100.0,130,7237.389487
114.0,189,7255.718504
108.0,116,7266.704315
20.0,41,7269.142755
1.0,26,7269.164857
81.0,141,7283.120168
9.0,18,7283.973876
110.0,211,7302.508068
1.0,21,7302.524576
57.0,61,7307.912786
114.0,217,7329.478273
1.0,22,7329.496286
144.0,3000,7614.831989
5.0,23,7615.287645
6.0,38,7615.84723
122.0,187,7629.915724
91.0,166,7641.349434
8.0,19,7641.849825
11.0,23,7642.675983
47.0,64,7646.86011
77.0,145,7658.515743
44.0,53,7662.16353
74.0,89,7669.379121
110.0,157,7681.964973
27.0,32,7684.093628
142.0,3000,7938.208545
7.0,32,7939.087594
7.0,10,7939.764592
100.0,177,7952.865677
46.0,69,7957.08318
266.0,1868,8114.5425
122.0,205,8131.290801
111.0,173,8144.034385
109.0,147,8154.886573
111.0,197,8171.625244
72.0,103,8178.711124
42.0,70,8182.204847
53.0,88,8187.180825
163.0,1152,8282.806083
70.0,100,8288.73953
169.0,2568,8504.963416
219.0,2826,8745.340935
88.0,105,8753.312974
83.0,122,8761.337398
106.0,119,8771.68696
83.0,109,8778.556783
79.0,103,8785.242007
4.0,24,8785.576093
80.0,116,8792.743186
27.0,34,8794.842478
2.0,20,8795.099169
127.0,246,8815.276972
144.0,3000,9066.782331
1.0,19,9066.795831
6.0,9,9067.219724
144.0,3000,9322.076508
127.0,198,9338.817172
73.0,103,9345.048543
73.0,87,9352.05299
106.0,145,9362.522549
124.0,319,9387.726851
91.0,118,9397.055018
61.0,79,9402.442561
110.0,200,9419.541045
144.0,3000,9671.891569
136.0,381,9701.970449
79.0,108,9709.650776
21.0,47,9711.048445
136.0,314,9735.728097
131.0,390,9768.685097
106.0,193,9782.398295
133.0,275,9804.993448
1.0,19,9805.007464
101.0,129,9815.47304
118.0,192,9831.719357
133.0,249,9851.824764
75.0,110,9859.004536
99.0,134,9869.531137
43.0,65,9873.809872
14.0,16,9874.870115
99.0,165,9887.907394
1.0,22,9887.927678
4.0,15,9888.543953
130.0,244,9908.6909
112.0,224,9927.345453
1.0,15,9927.356575
95.0,115,9936.833141
142.0,3000,10205.81645
25.0,38,10207.691471
4.0,32,10208.061197
67.0,87,10214.735152
117.0,161,10227.812422
196.0,1458,10350.56964
128.0,216,10368.023578
133.0,224,10386.852071
119.0,235,10406.491255
84.0,101,10413.588121
40.0,52,10416.869372
46.0,74,10420.742831
1.0,23,10420.773159
85.0,95,10429.33396
74.0,175,10444.408767
72.0,134,10455.5821
231.0,2067,10632.763982
63.0,88,10638.756551
133.0,230,10657.496817
10.0,10,10658.618702
1.0,14,10658.63622
129.0,294,10682.77848
140.0,327,10711.19431
89.0,117,10719.371314
139.0,362,10750.169121
110.0,160,10764.244802
1.0,22,10764.267446
106.0,116,10773.928843
64.0,81,10779.907253
55.0,63,10785.269364
8.0,29,10786.216728
125.0,209,10804.743758
1.0,24,10804.769435
88.0,94,10812.52422
110.0,265,10833.613068
59.0,75,10838.475806
117.0,196,10852.694497
1.0,27,10852.713771
63.0,64,10858.135048
194.0,1172,10954.454046
120.0,154,10966.929823
54.0,77,10972.823086
47.0,52,10976.765846
128.0,186,10992.14693
126.0,217,11010.791767
167.0,642,11064.421268
102.0,143,11075.464687
114.0,177,11089.077103
61.0,75,11094.823188
140.0,356,11122.638819
34.0,46,11125.547697
83.0,120,11133.846836
121.0,167,11147.647352
106.0,132,11157.608126
46.0,55,11161.031362
63.0,84,11166.446996
118.0,168,11178.724399
84.0,99,11186.313105
1.0,27,11186.331867
229.0,662,11241.614926
87.0,100,11249.027323
145.0,3000,11515.310113
53.0,76,11519.507186
78.0,82,11526.428175
1.0,21,11526.442714
183.0,269,11549.244605
2.0,29,11549.319674
171.0,269,11571.509124
50.0,73,11576.161476
91.0,104,11584.594959
229.0,356,11612.894746
87.0,96,11620.298332
1.0,28,11620.319138
14.0,17,11621.916111
139.0,256,11642.08258
111.0,172,11656.377215
141.0,250,11675.854318
279.0,718,11733.905968
138.0,295,11757.016309
236.0,361,11787.064696
16.0,18,11788.412657
53.0,64,11792.970792
134.0,249,11812.921746
85.0,113,11822.124134
11.0,43,11823.432818
87.0,117,11831.089566
134.0,199,11847.777292
83.0,127,11856.182604
110.0,136,11866.140143
12.0,19,11866.99496
2.0,26,11867.267705
125.0,178,11880.709021
126.0,171,11894.83993
2.0,27,11894.896327
141.0,254,11915.20729
1.0,10,11915.21559
141.0,267,11936.32538
1.0,12,11936.335574
131.0,190,11953.446802
140.0,244,11973.34751
81.0,85,11980.9674
141.0,289,12005.004355
233.0,399,12038.301905
170.0,252,12060.959326
126.0,286,12085.07718
129.0,211,12101.33547
64.0,73,12106.594942
298.0,726,12169.754886
105.0,142,12180.391044
283.0,619,12231.996428
1.0,20,12232.010887
395.0,766,12294.90066
99.0,140,12305.107569
242.0,469,12342.408027
152.0,344,12370.932185
139.0,211,12388.141887
115.0,179,12400.769725
275.0,429,12436.138291
220.0,331,12464.440364
136.0,252,12483.632699
88.0,103,12490.758209
115.0,163,12503.791825
141.0,436,12538.827724
89.0,125,12547.6357
68.0,97,12554.102087
139.0,241,12572.524275
132.0,227,12589.995826
136.0,280,12612.286431
258.0,421,12646.773821
283.0,716,12706.468183
182.0,284,12729.560622
130.0,195,12743.384883
100.0,167,12756.133371
138.0,219,12774.46145
139.0,239,12793.603592
163.0,242,12815.105203
112.0,141,12827.616987
193.0,361,12859.418186
76.0,93,12867.735618
77.0,95,12874.595239
109.0,124,12885.345216
1.0,25,12885.362996
414.0,690,12947.09673
281.0,492,12991.224083
156.0,298,13016.76264
258.0,801,13084.882198
111.0,146,13096.571404
93.0,124,13104.450924
138.0,222,13122.329349
141.0,409,13156.527998
136.0,234,13177.31269
152.0,243,13197.992788
86.0,100,13205.694565
108.0,160,13218.440542
264.0,440,13255.594415
97.0,144,13267.551755
137.0,221,13286.803022
268.0,396,13318.908196
123.0,159,13330.528063
1.0,21,13330.54287
140.0,206,13348.049735
131.0,200,13364.937633
260.0,396,13398.093158
153.0,224,13417.570364
115.0,146,13430.579015
359.0,546,13477.117359
141.0,500,13519.175184
204.0,349,13547.867502
277.0,495,13588.058961
277.0,735,13649.544299
122.0,165,13662.743293
128.0,211,13678.467847
170.0,380,13711.21677
263.0,552,13758.501106
1.0,25,13758.519641
122.0,171,13773.155613
283.0,640,13828.072411
129.0,176,13842.532367
140.0,527,13887.925488
110.0,150,13899.000984
262.0,499,13941.539961
136.0,275,13964.142384
186.0,296,13988.084177
137.0,239,14007.898258
106.0,154,14019.845421
403.0,864,14094.854613
1.0,15,14094.869217
139.0,225,14114.773489
1.0,29,14114.794976
10.0,10,14115.783066
240.0,676,14184.102528
44.0,53,14188.849583
234.0,350,14223.975534
297.0,525,14279.526342
34.0,54,14284.271838
193.0,335,14324.215909
28.0,46,14326.803113
132.0,198,14342.674475
148.0,256,14364.724407
13.0,28,14366.021538
138.0,295,14390.786448
181.0,269,14412.375198
110.0,152,14423.172786
227.0,353,14453.22455
89.0,94,14461.084749
331.0,644,14513.534182
64.0,73,14519.506597
138.0,272,14541.67843
57.0,91,14547.380062
18.0,44,14548.911589
206.0,318,14573.869996
46.0,51,14577.471792
141.0,289,14601.422138
277.0,508,14642.513691
352.0,635,14692.822397
283.0,629,14743.557376
170.0,337,14769.393651
1.0,22,14769.408907
258.0,405,14802.362852
235.0,409,14834.959242
5.0,43,14836.19182
417.0,736,14897.038131
138.0,243,14915.66406
283.0,484,14956.144428
173.0,353,14984.815023
119.0,183,14998.131025
60.0,72,15002.791071
124.0,182,15016.443312
214.0,374,15045.984471
130.0,178,15059.715249
53.0,79,15065.208795
62.0,74,15070.419437
44.0,52,15074.299385
253.0,469,15113.3332
98.0,159,15125.752587
1.0,12,15125.761537
1.0,9,15125.768132
70.0,100,15133.661774
232.0,486,15174.179672
404.0,780,15238.820003
1.0,22,15238.83675
133.0,189,15254.497922
117.0,171,15266.578376
112.0,135,15277.356806
299.0,876,15350.456834
130.0,163,15363.357589
283.0,868,15435.629382
354.0,552,15481.783522
283.0,620,15532.879715
134.0,236,15552.199779
135.0,325,15577.894376
54.0,110,15585.025909
134.0,234,15602.962656
119.0,166,15616.435106
280.0,748,15676.591785
95.0,114,15685.322606
1.0,21,15685.733497
57.0,70,15690.644582
420.0,688,15747.101612
48.0,51,15751.261768
137.0,215,15767.049555
98.0,140,15777.754063
149.0,206,15794.987827
137.0,382,15826.049177
109.0,180,15839.434649
141.0,304,15863.054937
139.0,341,15889.895519
111.0,141,15901.458995
124.0,183,15914.442954
148.0,214,15932.067699
137.0,243,15950.938152
153.0,260,15972.207631
1.0,15,15972.218753
78.0,113,15980.408277
168.0,235,15999.676642
119.0,152,16010.113742
124.0,179,16024.456244
191.0,290,16047.221783
281.0,485,16087.35914
1.0,25,16087.376499
247.0,369,16117.812948
283.0,744,16177.776219
124.0,196,16191.821796
283.0,686,16246.888995
84.0,126,16255.657023
2.0,35,16256.245702
257.0,466,16294.063604
137.0,210,16309.257209
84.0,121,16319.091958
24.0,25,16320.922656
39.0,48,16324.108255
30.0,56,16326.436059
137.0,187,16341.450511
135.0,232,16359.14898
236.0,373,16389.292526
555.0,1002,16470.795637
132.0,252,16491.330415
348.0,536,16535.829697
148.0,285,16558.447844
139.0,202,16574.82962
277.0,411,16609.126954
201.0,269,16630.996352
309.0,568,16677.330898
225.0,337,16704.026894
140.0,519,16746.728703
82.0,106,16755.068701
262.0,376,16785.185729
157.0,309,16809.049682
342.0,609,16859.585629
37.0,51,16863.163266
240.0,456,16900.25807
188.0,328,16926.206724
116.0,176,16939.490546
99.0,150,16949.825525
129.0,180,16963.921574
141.0,250,16982.066295
242.0,360,17010.168728
124.0,149,17022.399773
106.0,131,17032.756894
331.0,680,17086.874541
197.0,310,17112.407921
259.0,362,17141.839208
1.0,20,17141.852872
268.0,443,17177.881993
53.0,58,17182.272605
278.0,509,17224.416649
276.0,444,17260.705799
1.0,28,17260.725804
390.0,562,17308.020681
124.0,157,17320.221835
263.0,377,17351.148133
1.0,14,17351.158799
278.0,415,17385.882464
245.0,341,17412.381085
468.0,757,17475.284607
35.0,46,17478.31666
138.0,213,17494.709194
272.0,459,17532.107793
135.0,233,17550.283451
141.0,274,17571.473861
310.0,478,17609.374334
39.0,42,17612.660978
132.0,177,17626.954286
109.0,154,17638.755828
1.0,29,17638.77533
139.0,291,17663.283035
113.0,165,17676.266851
137.0,292,17700.672931
116.0,238,17720.020413
46.0,80,17724.658067
139.0,385,17755.971497
321.0,565,17801.762738
138.0,257,17822.466183
58.0,69,17827.787664
1.0,17,17827.799579
125.0,168,17841.568608
92.0,95,17849.031839
283.0,431,17884.289757
134.0,182,17897.838946
