#{"env_id": "RegularMiniPacmanNoFrameskip-v0", "t_start": 1526847323.2234163}
r,l,t
10.0,40,2195.692553
39.0,99,2202.153523
5.0,40,2203.285061
7.0,55,2205.643456
8.0,35,2206.749363
17.0,60,2210.796653
1.0,22,2210.812691
8.0,61,2215.907874
12.0,28,2218.171157
1.0,41,2220.314593
18.0,84,2226.725792
69.0,171,2239.182253
10.0,77,2243.512402
1.0,21,2243.531937
6.0,18,2244.488914
8.0,72,2249.085407
6.0,41,2250.034849
144.0,3000,2508.263347
4.0,38,2509.863795
8.0,56,2514.489163
30.0,70,2518.63013
34.0,61,2523.116539
1.0,16,2524.016109
47.0,191,2538.267108
11.0,106,2547.140057
16.0,93,2552.99292
29.0,120,2561.4638
7.0,21,2562.203691
1.0,15,2562.215472
11.0,27,2564.325586
5.0,21,2565.648468
14.0,47,2569.129724
16.0,84,2575.808228
16.0,55,2579.03927
55.0,111,2588.352863
39.0,142,2599.878931
2.0,19,2599.928083
44.0,95,2607.906407
52.0,71,2613.844568
50.0,94,2620.78799
19.0,38,2623.31816
9.0,54,2625.488499
13.0,53,2628.353132
7.0,52,2630.902564
113.0,3000,2889.983944
70.0,188,2904.330256
4.0,26,2905.841754
10.0,18,2906.649211
8.0,38,2909.065577
45.0,60,2913.937812
11.0,69,2917.350039
25.0,69,2921.881112
47.0,127,2932.704218
32.0,42,2935.664812
6.0,19,2936.13081
3.0,38,2937.135014
137.0,3000,3192.994533
9.0,69,3196.483949
20.0,42,3199.303762
10.0,25,3200.289375
18.0,32,3202.361712
57.0,110,3209.37521
13.0,29,3210.56698
10.0,15,3211.414002
62.0,200,3226.276332
31.0,86,3232.592759
73.0,144,3244.496367
52.0,92,3250.96923
12.0,29,3251.944693
22.0,39,3254.463056
55.0,108,3261.303361
58.0,89,3267.396231
41.0,104,3275.72732
5.0,7,3276.194618
15.0,46,3278.325816
1.0,11,3278.334752
54.0,107,3286.735842
17.0,39,3289.702904
10.0,16,3290.485716
30.0,47,3293.912149
66.0,99,3302.067967
74.0,134,3313.53525
63.0,144,3324.892496
6.0,30,3325.340365
140.0,3000,3582.603863
59.0,131,3592.020272
4.0,20,3592.435545
91.0,174,3606.506533
8.0,14,3606.998398
61.0,112,3614.652967
2.0,24,3616.360322
52.0,89,3622.633671
21.0,47,3624.686985
1.0,28,3624.780809
2.0,12,3625.027534
71.0,107,3634.168317
56.0,114,3641.566994
1.0,19,3641.584294
9.0,9,3642.315486
12.0,40,3643.700172
9.0,16,3644.550741
11.0,46,3647.755404
22.0,50,3649.896297
138.0,3000,3905.051501
1.0,22,3905.070749
62.0,119,3915.166894
5.0,16,3915.35465
72.0,116,3923.755023
47.0,85,3929.001237
64.0,158,3940.142424
60.0,135,3950.358811
58.0,148,3961.307316
65.0,107,3969.663873
1.0,15,3969.675999
52.0,141,3981.587006
66.0,136,3992.994867
74.0,134,4002.836591
71.0,105,4010.840143
64.0,108,4018.317591
81.0,164,4031.708183
4.0,40,4034.641294
1.0,21,4034.657173
49.0,71,4040.218095
48.0,64,4043.992522
1.0,20,4044.008869
17.0,19,4045.603271
56.0,105,4052.38542
81.0,150,4064.445632
1.0,25,4064.465347
85.0,151,4076.935845
135.0,3000,4332.987359
13.0,47,4335.79215
49.0,105,4343.612621
33.0,153,4354.621649
1.0,25,4355.047458
43.0,122,4363.769067
88.0,160,4376.971948
48.0,73,4381.177527
8.0,31,4381.722468
53.0,74,4386.666125
1.0,10,4386.675379
23.0,27,4388.782208
1.0,10,4388.790693
62.0,96,4397.175393
64.0,68,4402.945542
1.0,15,4402.960641
145.0,3000,4661.483637
39.0,38,4664.668535
139.0,3000,4925.372553
80.0,108,4933.297239
10.0,19,4934.145256
93.0,195,4949.399916
72.0,146,4961.526589
52.0,105,4969.940443
69.0,105,4978.736605
32.0,45,4981.344865
14.0,29,4982.580343
12.0,15,4983.460108
56.0,96,4989.372173
100.0,180,5003.276755
54.0,62,5007.758104
4.0,29,5008.159284
65.0,102,5016.199034
12.0,90,5022.186162
73.0,121,5031.349765
108.0,278,5055.285805
10.0,12,5056.313063
62.0,92,5062.010701
1.0,13,5062.024166
50.0,58,5066.276244
57.0,86,5073.095838
75.0,109,5082.594748
73.0,78,5089.15316
141.0,3000,5348.012238
1.0,17,5348.032598
97.0,137,5360.040017
94.0,141,5371.061997
63.0,110,5379.009539
114.0,263,5400.423936
37.0,103,5407.399337
76.0,113,5414.85607
108.0,163,5428.946854
59.0,117,5438.814176
142.0,3000,5708.848372
1.0,25,5708.87186
140.0,3000,6009.669659
97.0,109,6019.808854
103.0,204,6040.031965
84.0,129,6050.441321
1.0,15,6050.460457
104.0,202,6069.280611
68.0,115,6078.199993
74.0,108,6088.904289
37.0,48,6092.571873
80.0,88,6100.961183
19.0,22,6102.685752
14.0,23,6104.079184
7.0,23,6104.749469
12.0,47,6106.872611
100.0,137,6120.380936
90.0,134,6133.736435
80.0,128,6145.926246
88.0,159,6161.619765
26.0,70,6166.099713
72.0,74,6173.288417
3.0,18,6173.936292
32.0,76,6179.004097
83.0,146,6191.682623
67.0,106,6201.315879
105.0,180,6217.263555
7.0,20,6217.867107
87.0,99,6227.825725
113.0,169,6244.391725
109.0,187,6262.426745
109.0,274,6288.212352
64.0,124,6298.023828
62.0,149,6310.684367
19.0,19,6312.54634
69.0,132,6324.362008
115.0,313,6353.389688
102.0,144,6367.108532
103.0,181,6384.954023
1.0,10,6384.970669
40.0,40,6388.650784
22.0,38,6391.533841
1.0,10,6391.554693
42.0,87,6398.200691
72.0,94,6407.470156
49.0,79,6413.000881
58.0,82,6420.314815
48.0,54,6425.329229
67.0,91,6433.955173
97.0,129,6445.485345
51.0,63,6450.856139
92.0,139,6463.379439
79.0,122,6474.013383
60.0,71,6481.147082
31.0,79,6487.264007
1.0,9,6487.271891
75.0,94,6495.409975
8.0,19,6496.708887
5.0,31,6496.939293
78.0,118,6507.388374
123.0,246,6530.117831
29.0,84,6535.736962
12.0,36,6538.125228
33.0,39,6541.231603
29.0,40,6544.227077
101.0,274,6571.024069
1.0,43,6573.403202
61.0,66,6579.273603
15.0,19,6580.769912
8.0,20,6581.729871
114.0,230,6604.059125
21.0,29,6606.115762
121.0,245,6629.405012
110.0,174,6646.803095
108.0,177,6663.441686
77.0,88,6671.801846
109.0,141,6686.067384
101.0,187,6701.637508
4.0,33,6702.171228
82.0,94,6710.963553
1.0,18,6710.977597
106.0,152,6725.522007
163.0,1358,6863.258606
49.0,62,6868.065195
97.0,149,6881.806175
1.0,12,6881.815978
54.0,65,6887.988295
106.0,202,6907.490725
15.0,32,6908.687756
115.0,194,6927.524902
134.0,3000,7227.817475
106.0,183,7243.394908
116.0,195,7262.296002
91.0,137,7273.822336
13.0,24,7275.20168
62.0,72,7281.161252
118.0,282,7307.204687
69.0,115,7318.228946
103.0,130,7329.486772
28.0,58,7333.776897
32.0,54,7337.884791
95.0,129,7349.789797
120.0,199,7366.852048
11.0,42,7368.360236
31.0,48,7371.337154
93.0,148,7386.06729
81.0,150,7400.382948
110.0,188,7419.019531
69.0,125,7429.88812
65.0,77,7437.212013
102.0,149,7450.359825
86.0,141,7461.692661
110.0,169,7477.974102
98.0,179,7493.412055
34.0,69,7497.380115
45.0,69,7501.566649
116.0,195,7520.648817
117.0,193,7537.525901
93.0,121,7546.677949
65.0,78,7552.608886
119.0,203,7566.961369
97.0,106,7575.917227
17.0,47,7578.045088
74.0,90,7584.409061
102.0,162,7598.168734
105.0,168,7612.276709
106.0,148,7623.717791
1.0,21,7623.734697
96.0,162,7637.495727
103.0,204,7652.637566
63.0,87,7657.860793
104.0,161,7670.778986
86.0,137,7679.955352
75.0,150,7691.80496
89.0,152,7703.401957
112.0,193,7717.724977
60.0,87,7722.541283
64.0,86,7728.003071
141.0,3000,7983.50397
42.0,53,7986.805017
1.0,11,7986.814606
14.0,17,7987.762125
112.0,190,8001.894916
1.0,10,8001.903611
74.0,90,8008.272871
64.0,93,8015.496109
16.0,16,8016.717294
91.0,123,8026.518727
6.0,35,8026.938979
110.0,254,8045.849885
258.0,2555,8260.08401
66.0,83,8266.707492
34.0,49,8269.354491
15.0,16,8270.531306
117.0,151,8282.438719
115.0,195,8297.216109
90.0,168,8310.313155
65.0,89,8317.966976
1.0,21,8317.984408
46.0,50,8322.471338
101.0,178,8336.002361
94.0,116,8345.873769
89.0,125,8353.789676
25.0,27,8355.773621
87.0,139,8367.447039
121.0,227,8386.335905
64.0,89,8391.742086
46.0,65,8396.512151
123.0,202,8412.905593
128.0,187,8429.324636
65.0,100,8435.813977
105.0,224,8453.620296
102.0,143,8465.236979
38.0,49,8468.311978
143.0,3000,8723.304829
122.0,203,8739.677262
107.0,165,8751.989311
126.0,226,8770.142143
11.0,31,8771.05886
3.0,22,8771.153441
142.0,3000,9021.811494
119.0,152,9034.989213
6.0,20,9035.508963
50.0,79,9039.758923
109.0,164,9052.646278
96.0,117,9061.372147
131.0,303,9085.897848
123.0,206,9101.065032
142.0,3000,9356.258197
34.0,32,9358.945006
104.0,160,9370.399831
142.0,3000,9624.714859
117.0,173,9638.884215
65.0,92,9645.572934
97.0,113,9654.734027
108.0,253,9674.392473
87.0,137,9683.487965
99.0,178,9696.819805
37.0,47,9699.893415
1.0,9,9699.901607
80.0,99,9707.942055
1.0,20,9707.95743
123.0,203,9724.515591
129.0,213,9742.20257
121.0,199,9757.317995
1.0,23,9757.338721
89.0,97,9765.396703
4.0,19,9765.787264
122.0,204,9782.693686
131.0,218,9800.167376
117.0,146,9810.976362
104.0,159,9823.084017
78.0,94,9830.969834
108.0,134,9841.158383
101.0,177,9854.325151
133.0,252,9874.814826
1.0,18,9874.828977
33.0,31,9877.390938
126.0,196,9891.935746
12.0,28,9892.86045
142.0,3000,10156.506413
77.0,89,10163.784917
133.0,268,10186.711886
60.0,64,10192.337445
106.0,150,10203.648363
131.0,195,10219.31363
135.0,250,10238.871335
4.0,33,10239.296649
73.0,94,10246.778341
124.0,191,10260.814063
18.0,30,10262.200906
1.0,21,10262.218416
135.0,246,10283.030995
23.0,44,10285.148599
113.0,226,10304.069122
93.0,121,10312.479115
126.0,187,10326.489772
46.0,73,10330.344136
154.0,1787,10485.951743
59.0,80,10491.330433
120.0,228,10508.036471
86.0,104,10516.145327
88.0,125,10525.524643
117.0,202,10541.908647
26.0,43,10544.027572
133.0,269,10566.407277
114.0,143,10577.534462
90.0,107,10585.650064
38.0,59,10589.053801
122.0,185,10603.434137
131.0,231,10623.055731
120.0,167,10637.101356
3.0,14,10637.56446
113.0,169,10651.55408
15.0,37,10652.792984
11.0,19,10653.624921
146.0,3000,10913.552421
255.0,1890,11072.793485
129.0,223,11091.976496
58.0,68,11096.976341
103.0,135,11106.728937
1.0,23,11106.745568
16.0,21,11108.373515
118.0,192,11121.809091
93.0,112,11129.734147
102.0,128,11140.008739
132.0,206,11155.060276
1.0,22,11155.077372
44.0,51,11158.568951
141.0,334,11186.658618
89.0,106,11194.111952
77.0,80,11200.228752
133.0,225,11217.71444
7.0,20,11218.405465
139.0,338,11245.28577
69.0,84,11251.227849
127.0,232,11270.397331
127.0,156,11283.593303
54.0,75,11288.848392
139.0,246,11307.636104
137.0,271,11329.216021
248.0,927,11412.273152
136.0,302,11437.704849
1.0,12,11437.714445
1.0,7,11437.720474
179.0,282,11463.616224
134.0,168,11478.363933
114.0,123,11490.115119
63.0,65,11495.628827
139.0,251,11515.5692
141.0,281,11539.648848
37.0,50,11542.643635
85.0,110,11551.465791
140.0,300,11575.764168
1.0,23,11575.781774
84.0,91,11583.186189
25.0,57,11586.267014
280.0,466,11625.298777
107.0,171,11638.199435
2.0,22,11638.24984
1.0,15,11638.263146
132.0,217,11655.965889
176.0,269,11677.022473
127.0,185,11692.095264
65.0,73,11697.911029
116.0,156,11708.588205
136.0,394,11739.505277
110.0,138,11749.095251
6.0,22,11749.853661
137.0,571,11796.746625
136.0,234,11815.520364
298.0,792,11880.713394
1.0,25,11880.730772
157.0,260,11902.970359
303.0,532,11949.117071
1.0,27,11949.136788
134.0,165,11963.931847
10.0,18,11964.804961
140.0,283,11989.7532
116.0,203,12005.701102
223.0,564,12053.141538
1.0,20,12053.157804
141.0,396,12088.570817
67.0,81,12094.181837
63.0,80,12099.884423
136.0,241,12119.985701
27.0,32,12122.284928
132.0,211,12139.74544
137.0,220,12157.41619
1.0,18,12157.432079
141.0,212,12176.208319
122.0,197,12192.600331
133.0,212,12208.177575
137.0,278,12231.059607
133.0,231,12248.547447
152.0,262,12269.218872
126.0,230,12287.754445
137.0,246,12306.005754
148.0,354,12334.586888
12.0,29,12335.463133
175.0,269,12357.774475
123.0,177,12371.336351
102.0,171,12383.649498
141.0,691,12441.607032
120.0,172,12454.886788
112.0,150,12466.898162
80.0,117,12474.177583
141.0,543,12517.427219
51.0,57,12522.003258
131.0,197,12537.56755
20.0,33,12539.243444
1.0,22,12539.262305
81.0,91,12546.744134
87.0,121,12555.892018
31.0,43,12558.351438
508.0,829,12627.598221
5.0,21,12628.027684
121.0,159,12641.190091
129.0,171,12654.805897
1.0,17,12654.817965
246.0,388,12686.831434
296.0,620,12738.901817
123.0,173,12751.97328
1.0,14,12751.983684
22.0,33,12753.799265
4.0,12,12754.125839
79.0,81,12760.724371
61.0,88,12766.971142
1.0,8,12766.979829
15.0,29,12768.526469
29.0,47,12771.096107
138.0,195,12787.232787
266.0,486,12831.13881
146.0,3000,13097.76011
89.0,115,13105.203985
300.0,472,13143.54528
1.0,10,13143.553314
107.0,148,13155.181901
251.0,648,13211.786913
141.0,309,13237.704663
7.0,37,13238.533269
130.0,152,13251.345858
250.0,364,13280.357125
404.0,802,13349.064168
1.0,17,13349.081343
28.0,55,13353.8677
86.0,119,13362.969273
271.0,524,13408.235114
228.0,395,13442.707662
278.0,776,13508.436397
13.0,40,13509.60213
135.0,209,13527.450413
47.0,60,13531.849114
273.0,456,13571.160881
121.0,159,13583.607456
1.0,13,13583.617403
62.0,69,13588.906826
282.0,490,13629.091971
201.0,308,13654.425419
132.0,199,13669.711412
137.0,192,13685.429146
1.0,14,13685.44068
49.0,61,13689.862047
239.0,366,13719.200567
90.0,101,13727.148972
59.0,92,13733.080261
227.0,432,13768.240784
312.0,618,13820.348317
184.0,292,13844.215638
11.0,20,13845.054071
379.0,658,13901.852782
4.0,43,13903.667922
139.0,349,13933.600673
27.0,34,13936.264966
108.0,155,13947.648176
276.0,760,14011.792
1.0,26,14011.81003
125.0,145,14023.732778
1.0,14,14023.746281
88.0,114,14033.393353
3.0,28,14033.748192
119.0,142,14045.499667
125.0,166,14058.565656
141.0,403,14095.22411
266.0,443,14136.429263
139.0,240,14157.602799
138.0,651,14227.220325
134.0,204,14245.052998
1.0,22,14245.069146
117.0,150,14258.911697
72.0,114,14270.724525
159.0,270,14306.290107
70.0,84,14316.447248
87.0,115,14325.870696
127.0,179,14339.543461
217.0,317,14365.627058
85.0,104,14373.199107
77.0,102,14380.985843
141.0,456,14418.946965
276.0,459,14458.439895
1.0,29,14458.463417
81.0,87,14465.885744
133.0,220,14483.384258
1.0,21,14483.400596
119.0,156,14496.167993
367.0,540,14540.754611
123.0,150,14552.321213
359.0,575,14598.113007
112.0,140,14608.499408
139.0,312,14634.223947
304.0,564,14679.984689
184.0,383,14710.559021
109.0,147,14722.459474
127.0,182,14737.585868
255.0,428,14772.021917
121.0,155,14783.912949
110.0,137,14795.226977
1.0,29,14795.249106
134.0,206,14812.731923
159.0,390,14843.532119
130.0,219,14859.548107
139.0,1066,14949.080226
25.0,52,14951.578151
88.0,121,14960.35678
130.0,197,14975.36659
90.0,152,14986.900949
3.0,10,14987.026998
180.0,248,15005.739628
122.0,150,15017.926977
258.0,448,15052.745405
139.0,290,15076.2571
140.0,270,15097.152828
24.0,50,15099.563639
280.0,421,15133.572353
67.0,83,15140.313393
332.0,844,15208.76821
114.0,156,15219.976028
8.0,26,15220.751338
288.0,735,15280.179661
12.0,31,15281.051313
1.0,19,15281.069829
119.0,143,15293.112103
273.0,409,15325.695513
75.0,126,15334.444351
27.0,28,15336.607831
282.0,582,15383.788163
154.0,277,15405.037492
419.0,734,15465.3113
1.0,17,15465.325066
92.0,111,15473.638505
362.0,550,15518.046257
264.0,395,15548.503354
44.0,132,15557.7949
132.0,218,15575.388742
10.0,27,15576.202723
103.0,207,15592.191696
203.0,433,15627.481866
8.0,44,15629.626305
138.0,268,15651.063852
138.0,244,15669.66719
49.0,56,15673.797169
125.0,164,15686.152201
403.0,596,15735.057818
275.0,401,15766.206279
87.0,114,15773.605388
35.0,37,15776.465248
141.0,570,15823.034899
230.0,388,15854.24954
9.0,23,15855.30349
116.0,152,15867.981146
360.0,622,15918.682941
339.0,588,15966.238548
1.0,14,15966.249016
305.0,486,16006.407089
1.0,27,16006.427061
547.0,906,16082.407546
99.0,105,16090.76552
230.0,391,16121.201969
124.0,163,16134.195317
298.0,606,16183.581647
78.0,109,16191.447262
183.0,303,16215.899153
238.0,424,16250.712905
124.0,162,16263.739074
122.0,163,16275.730001
127.0,201,16289.969854
115.0,134,16300.91016
137.0,227,16319.504447
28.0,51,16322.459713
1.0,14,16322.470327
275.0,474,16361.74766
112.0,159,16373.090718
130.0,202,16387.643099
100.0,138,16397.350187
118.0,134,16408.673019
391.0,622,16459.426425
5.0,43,16460.839753
132.0,213,16476.564891
90.0,121,16485.02683
111.0,187,16499.123299
92.0,119,16507.095438
360.0,740,16569.02594
307.0,699,16625.996432
135.0,193,16640.94146
114.0,147,16653.192332
113.0,166,16666.554656
277.0,444,16701.278688
271.0,486,16742.163828
264.0,469,16780.263539
7.0,35,16780.93015
88.0,139,16790.639899
120.0,167,16802.337674
128.0,179,16814.871505
253.0,431,16850.252329
261.0,465,16887.065703
263.0,533,16929.643598
1.0,11,16929.651908
58.0,72,16934.313666
136.0,320,16959.360533
6.0,8,16959.843409
368.0,560,17004.311237
130.0,160,17017.455987
134.0,187,17031.46853
8.0,13,17032.331153
276.0,414,17064.689577
389.0,644,17117.498949
183.0,387,17147.768213
121.0,192,17161.728216
108.0,169,17175.712325
141.0,410,17209.449125
2.0,14,17209.496916
242.0,426,17244.330157
77.0,106,17252.380125
290.0,462,17290.87412
138.0,220,17308.840424
302.0,515,17352.043365
94.0,122,17359.974612
128.0,273,17380.88002
130.0,153,17392.516479
131.0,200,17407.764457
139.0,749,17469.260608
141.0,302,17493.889926
115.0,143,17505.489226
297.0,1158,17601.177471
138.0,351,17629.118159
1.0,15,17629.130833
259.0,535,17673.209683
38.0,65,17676.211479
141.0,639,17727.928271
141.0,262,17748.382414
42.0,68,17752.602648
95.0,131,17762.804283
408.0,783,17828.605434
137.0,261,17849.07875
139.0,261,17870.522974
79.0,98,17877.528282
390.0,612,17927.150786
1.0,13,17927.160015
293.0,465,17965.282291
98.0,183,17978.667166
139.0,901,18053.329782
108.0,137,18064.161741
133.0,229,18083.116946
271.0,454,18120.521993
61.0,74,18125.937266
418.0,782,18190.320919
65.0,82,18196.807
164.0,456,18234.006393
134.0,257,18255.231205
74.0,87,18261.313437
68.0,103,18268.364368
325.0,843,18338.370993
54.0,62,18342.709646
182.0,285,18363.91502
282.0,712,18421.326136
230.0,380,18451.485595
22.0,42,18453.510335
405.0,781,18516.515301
136.0,217,18534.32223
134.0,195,18549.016839
153.0,267,18569.409034
305.0,556,18615.586589
96.0,112,18624.496897
135.0,331,18652.040864
1.0,19,18652.05532
141.0,358,18682.015821
141.0,1523,18809.99716
116.0,223,18826.222905
253.0,454,18864.159311
112.0,143,18874.521525
133.0,222,18891.859123
95.0,136,18902.146219
1.0,19,18902.163846
137.0,176,18917.08997
9.0,15,18917.911825
141.0,887,18991.497994
140.0,243,19009.604672
134.0,239,19028.327325
278.0,713,19085.571104
44.0,80,19091.420294
278.0,472,19130.553556
137.0,261,19152.352622
140.0,226,19171.20184
138.0,182,19186.218026
280.0,614,19236.736679
120.0,141,19247.623869
117.0,163,19259.941005
146.0,3000,19508.850392
259.0,353,19537.326446
338.0,468,19575.268452
319.0,723,19633.717127
135.0,261,19653.104188
296.0,438,19688.089239
285.0,484,19727.751338
139.0,282,19749.633649
74.0,89,19756.70292
88.0,123,19766.338467
5.0,33,19766.718315
162.0,289,19789.415186
138.0,264,19809.263159
1.0,19,19809.278717
368.0,608,19859.43999
136.0,796,19924.160631
36.0,58,19927.057627
1.0,20,19927.072407
140.0,459,19965.204486
96.0,112,19974.347116
279.0,456,20010.046588
90.0,126,20018.298213
